item_name	data_key	data_value	data_type	data_group
XP4	TP16	0.3873022103207535	float	ANI_hadamard
XP4	TP15	0.38302681988585535	float	ANI_hadamard
XP4	XP5	0.46224571106906254	float	ANI_hadamard
XP4	SP6	0.4697868061534914	float	ANI_hadamard
XP4	SP1	0.3733090060403831	float	ANI_hadamard
XP4	UP1	0.10411121149266209	float	ANI_hadamard
XP4	OP4	0.3723858086192261	float	ANI_hadamard
XP4	TP1	0.3861709013326866	float	ANI_hadamard
XP4	NP2	0.11580828189055391	float	ANI_hadamard
XP4	OP7	0.45601678115918526	float	ANI_hadamard
XP4	XP11	0.46024339123963903	float	ANI_hadamard
XP4	TP12	0.7286125204178902	float	ANI_hadamard
XP4	TP9	0.3842264255252981	float	ANI_hadamard
XP4	TP14	0.3871009113353372	float	ANI_hadamard
XP4	NP1	0.11775268240766171	float	ANI_hadamard
XP4	XP1	0.46140246387369105	float	ANI_hadamard
XP4	NP4	0.46835457758108623	float	ANI_hadamard
XP4	OP8	0.374671578162191	float	ANI_hadamard
XP4	TP18	0.39284416584334936	float	ANI_hadamard
XP4	UP2	0.36286076615430274	float	ANI_hadamard
XP4	SP2	0.09925160106025421	float	ANI_hadamard
XP4	TP8	0.7285213105314569	float	ANI_hadamard
XP4	SP3	0.09885453393884815	float	ANI_hadamard
XP4	TP17	0.3835751499072375	float	ANI_hadamard
XP4	OP1	0.3864013853040871	float	ANI_hadamard
XP4	SP8	0.1087769184187925	float	ANI_hadamard
XP4	OP3	0.3931914786311797	float	ANI_hadamard
XP4	OP5	0.2894004990993421	float	ANI_hadamard
XP4	XP6	0.45995879390472916	float	ANI_hadamard
XP4	TP13	0.3807516778853127	float	ANI_hadamard
XP4	TP11	0.38319843010978577	float	ANI_hadamard
XP4	XP4	1.0	float	ANI_hadamard
XP4	XP12	0.4615845625552462	float	ANI_hadamard
XP4	VM	0.0017903698950484646	float	ANI_hadamard
XP4	RP1	0.102428128176012	float	ANI_hadamard
XP4	SP5	0.487201721909485	float	ANI_hadamard
XP4	TP3	0.38167231226147846	float	ANI_hadamard
XP4	XP9	0.46014428324872425	float	ANI_hadamard
XP4	PD	0.37830068682537654	float	ANI_hadamard
XP4	SP4	0.45206833976335664	float	ANI_hadamard
XP4	XP7	0.4612066921561625	float	ANI_hadamard
XP4	PB	0.11853229668936904	float	ANI_hadamard
XP4	UP4	0.3631121284011063	float	ANI_hadamard
XP4	UP3	0.10800679918830272	float	ANI_hadamard
XP4	TP2	0.38435948620223265	float	ANI_hadamard
XP4	TP10	0.3860126467392207	float	ANI_hadamard
XP4	XP3	0.46715971352645086	float	ANI_hadamard
XP4	RP3	0.1023575213358886	float	ANI_hadamard
XP4	OP2	0.12358053736032042	float	ANI_hadamard
XP4	NP5	0.3775564325655751	float	ANI_hadamard
XP4	XP8	0.46214133804944063	float	ANI_hadamard
XP4	OP6	0.3810275298057323	float	ANI_hadamard
XP4	TP6	0.3866563610545981	float	ANI_hadamard
XP4	TP4	0.38246413013794395	float	ANI_hadamard
XP4	TP7	0.3812459376245753	float	ANI_hadamard
XP4	XP10	0.4611238962692247	float	ANI_hadamard
XP12	XP2	0.9949590808696429	float	ANI_hadamard
XP12	SP7	0.213980597431295	float	ANI_hadamard
XP12	NP8	0.24897819113466366	float	ANI_hadamard
XP12	TP5	0.8231216015500571	float	ANI_hadamard
XP12	TP16	0.8235945504602764	float	ANI_hadamard
XP12	TP15	0.824380259049493	float	ANI_hadamard
XP12	XP5	0.9940995296843711	float	ANI_hadamard
XP12	SP6	0.25207859640127656	float	ANI_hadamard
XP12	SP1	0.25170045113898243	float	ANI_hadamard
XP12	UP1	0.22202569914623585	float	ANI_hadamard
XP12	OP4	0.26288141080376215	float	ANI_hadamard
XP12	TP1	0.8231874957213131	float	ANI_hadamard
XP12	NP2	0.2481796817754711	float	ANI_hadamard
XP12	OP7	0.2656445939880398	float	ANI_hadamard
XP12	XP11	0.993209879399829	float	ANI_hadamard
XP12	TP12	0.8227554214867101	float	ANI_hadamard
XP12	TP9	0.8238436987116186	float	ANI_hadamard
XP12	TP14	0.8240923693768547	float	ANI_hadamard
XP12	NP1	0.24833874626443223	float	ANI_hadamard
XP12	XP1	0.9948474619060145	float	ANI_hadamard
XP12	NP4	0.24878175502171965	float	ANI_hadamard
XP12	OP8	0.2620273905326854	float	ANI_hadamard
XP12	TP18	0.8234344518183518	float	ANI_hadamard
XP12	UP2	0.22257023077859447	float	ANI_hadamard
XP12	SP2	0.2141016799598791	float	ANI_hadamard
XP12	TP8	0.8240651521234756	float	ANI_hadamard
XP12	SP3	0.21353935905838556	float	ANI_hadamard
XP12	TP17	0.8194871195288288	float	ANI_hadamard
XP12	OP1	0.26439827595574317	float	ANI_hadamard
XP12	SP8	0.23517860798691018	float	ANI_hadamard
XP12	OP3	0.2671253994501698	float	ANI_hadamard
XP12	OP5	0.2661339313222591	float	ANI_hadamard
XP12	XP6	0.9906528152496125	float	ANI_hadamard
XP12	TP13	0.819893360612861	float	ANI_hadamard
XP12	TP11	0.8252605202057759	float	ANI_hadamard
XP12	XP4	0.9933174374535466	float	ANI_hadamard
XP12	XP12	1.0	float	ANI_hadamard
XP12	VM	0.0011164631445248442	float	ANI_hadamard
XP12	RP1	0.21961375651539808	float	ANI_hadamard
XP12	SP5	0.2520199462755958	float	ANI_hadamard
XP12	TP3	0.8200648810355525	float	ANI_hadamard
XP12	XP9	0.9908343768230605	float	ANI_hadamard
XP12	PD	0.8197916798900059	float	ANI_hadamard
XP12	SP4	0.21427995821015455	float	ANI_hadamard
XP12	XP7	0.9936839008891764	float	ANI_hadamard
XP12	PB	0.253728511908918	float	ANI_hadamard
XP12	UP4	0.22348263951744288	float	ANI_hadamard
XP12	UP3	0.2307970273299572	float	ANI_hadamard
XP12	TP2	0.8225946231381891	float	ANI_hadamard
XP12	TP10	0.8230302191612056	float	ANI_hadamard
XP12	XP3	0.9917182141333862	float	ANI_hadamard
XP12	RP3	0.21924047239599734	float	ANI_hadamard
XP12	OP2	0.26474324804037225	float	ANI_hadamard
XP12	NP5	0.24894946816151106	float	ANI_hadamard
XP12	XP8	0.9941155172074136	float	ANI_hadamard
XP12	OP6	0.269592678521549	float	ANI_hadamard
XP12	TP6	0.823080668183319	float	ANI_hadamard
XP12	TP4	0.8228653532348968	float	ANI_hadamard
XP12	TP7	0.8217802553610761	float	ANI_hadamard
XP12	XP10	0.9937999845526031	float	ANI_hadamard
VM	XP2	0.0019377140574351772	float	ANI_hadamard
VM	SP7	0.0011747407480890242	float	ANI_hadamard
VM	NP8	0.0019559984051103884	float	ANI_hadamard
VM	TP5	0.0019350108237237147	float	ANI_hadamard
VM	TP16	0.0026289500109926353	float	ANI_hadamard
VM	TP15	0.002257513570158864	float	ANI_hadamard
VM	XP5	0.0019377140574351772	float	ANI_hadamard
VM	SP6	0.002075023219738942	float	ANI_hadamard
VM	SP1	0.0020953978066054627	float	ANI_hadamard
VM	UP1	0.001172856513940538	float	ANI_hadamard
VM	OP4	0.002991672294359527	float	ANI_hadamard
VM	TP1	0.0026289500109926353	float	ANI_hadamard
VM	NP2	0.0012094757317475339	float	ANI_hadamard
VM	OP7	0.0019928795134437627	float	ANI_hadamard
VM	XP11	0.0019377140574351772	float	ANI_hadamard
VM	TP12	0.0038098070899814187	float	ANI_hadamard
VM	TP9	0.0026289500109926353	float	ANI_hadamard
VM	TP14	0.0026289500109926353	float	ANI_hadamard
VM	NP1	0.011670359675063921	float	ANI_hadamard
VM	XP1	0.0019377140574351772	float	ANI_hadamard
VM	NP4	0.0023604868242545784	float	ANI_hadamard
VM	OP8	0.05621943221752958	float	ANI_hadamard
VM	TP18	0.004061813817762736	float	ANI_hadamard
VM	UP2	0.001840749892531354	float	ANI_hadamard
VM	SP2	0.0011747407480890242	float	ANI_hadamard
VM	TP8	0.0037678980383955753	float	ANI_hadamard
VM	SP3	0.0011747407480890242	float	ANI_hadamard
VM	TP17	0.0026289500109926353	float	ANI_hadamard
VM	OP1	0.002991672294359527	float	ANI_hadamard
VM	SP8	0.0012038253685884117	float	ANI_hadamard
VM	OP3	0.0022845652721213377	float	ANI_hadamard
VM	OP5	0.0013882292323655345	float	ANI_hadamard
VM	XP6	0.0019377140574351772	float	ANI_hadamard
VM	TP13	0.0019350108237237147	float	ANI_hadamard
VM	TP11	0.0019350108237237147	float	ANI_hadamard
VM	XP4	0.0031348505655844727	float	ANI_hadamard
VM	XP12	0.0019377140574351772	float	ANI_hadamard
VM	VM	1.0	float	ANI_hadamard
VM	RP1	0.0011760438632945197	float	ANI_hadamard
VM	SP5	0.002073487297378352	float	ANI_hadamard
VM	TP3	0.0019350108237237147	float	ANI_hadamard
VM	XP9	0.0019377140574351772	float	ANI_hadamard
VM	PD	0.001944197245406553	float	ANI_hadamard
VM	SP4	0.002075023219738942	float	ANI_hadamard
VM	XP7	0.0019377140574351772	float	ANI_hadamard
VM	PB	0.0015165619370631435	float	ANI_hadamard
VM	UP4	0.001840749892531354	float	ANI_hadamard
VM	UP3	0.001172856513940538	float	ANI_hadamard
VM	TP2	0.0026289500109926353	float	ANI_hadamard
VM	TP10	0.0026289500109926353	float	ANI_hadamard
VM	XP3	0.003974510903023304	float	ANI_hadamard
VM	RP3	0.0011760438632945197	float	ANI_hadamard
VM	OP2	0.0012089219335240512	float	ANI_hadamard
VM	NP5	0.003303711782227858	float	ANI_hadamard
VM	XP8	0.0019377140574351772	float	ANI_hadamard
VM	OP6	0.002991672294359527	float	ANI_hadamard
VM	TP6	0.0026289500109926353	float	ANI_hadamard
VM	TP4	0.0019350108237237147	float	ANI_hadamard
VM	TP7	0.0019350108237237147	float	ANI_hadamard
VM	XP10	0.0019377140574351772	float	ANI_hadamard
RP1	XP2	0.2544351519693633	float	ANI_hadamard
RP1	SP7	0.8595924096437491	float	ANI_hadamard
RP1	NP8	0.8760409855204092	float	ANI_hadamard
RP1	TP5	0.24953320805126677	float	ANI_hadamard
RP1	TP16	0.24856159285332408	float	ANI_hadamard
RP1	TP15	0.24891034923906882	float	ANI_hadamard
RP1	XP5	0.2546437370871938	float	ANI_hadamard
RP1	SP6	0.8687938099304583	float	ANI_hadamard
RP1	SP1	0.8673029873760136	float	ANI_hadamard
RP1	UP1	0.842433780577607	float	ANI_hadamard
RP1	OP4	0.8649659405321578	float	ANI_hadamard
RP1	TP1	0.24891557675958495	float	ANI_hadamard
RP1	NP2	0.8743852016613469	float	ANI_hadamard
RP1	OP7	0.86931574511576	float	ANI_hadamard
RP1	XP11	0.2526240053312511	float	ANI_hadamard
RP1	TP12	0.24888507923138656	float	ANI_hadamard
RP1	TP9	0.24923529982167233	float	ANI_hadamard
RP1	TP14	0.2493449404455778	float	ANI_hadamard
RP1	NP1	0.8763095481062271	float	ANI_hadamard
RP1	XP1	0.2544374793733828	float	ANI_hadamard
RP1	NP4	0.8765732933553436	float	ANI_hadamard
RP1	OP8	0.8639759258906574	float	ANI_hadamard
RP1	TP18	0.24850733415076093	float	ANI_hadamard
RP1	UP2	0.8442242720058765	float	ANI_hadamard
RP1	SP2	0.8599052663049125	float	ANI_hadamard
RP1	TP8	0.24846167399826713	float	ANI_hadamard
RP1	SP3	0.8581674061986768	float	ANI_hadamard
RP1	TP17	0.24828877004805402	float	ANI_hadamard
RP1	OP1	0.8661372636402803	float	ANI_hadamard
RP1	SP8	0.9057584977291561	float	ANI_hadamard
RP1	OP3	0.8697323243676099	float	ANI_hadamard
RP1	OP5	0.8691319764816432	float	ANI_hadamard
RP1	XP6	0.25570218889872665	float	ANI_hadamard
RP1	TP13	0.24865928823723685	float	ANI_hadamard
RP1	TP11	0.24898455665834462	float	ANI_hadamard
RP1	XP4	0.25411876389937427	float	ANI_hadamard
RP1	XP12	0.25529650266440534	float	ANI_hadamard
RP1	VM	0.0018009740837469726	float	ANI_hadamard
RP1	RP1	1.0	float	ANI_hadamard
RP1	SP5	0.8679272472813282	float	ANI_hadamard
RP1	TP3	0.24867551353783562	float	ANI_hadamard
RP1	XP9	0.2540172508868587	float	ANI_hadamard
RP1	PD	0.25620464628684114	float	ANI_hadamard
RP1	SP4	0.8596242131565507	float	ANI_hadamard
RP1	XP7	0.25507316078061776	float	ANI_hadamard
RP1	PB	0.83337500797432	float	ANI_hadamard
RP1	UP4	0.8440736348791564	float	ANI_hadamard
RP1	UP3	0.8457564749063916	float	ANI_hadamard
RP1	TP2	0.24858409584533023	float	ANI_hadamard
RP1	TP10	0.24800004207500922	float	ANI_hadamard
RP1	XP3	0.25540928725571005	float	ANI_hadamard
RP1	RP3	0.9966139550209571	float	ANI_hadamard
RP1	OP2	0.8681686864449992	float	ANI_hadamard
RP1	NP5	0.8769896792657508	float	ANI_hadamard
RP1	XP8	0.2552014452610539	float	ANI_hadamard
RP1	OP6	0.8708586753747768	float	ANI_hadamard
RP1	TP6	0.248766287696033	float	ANI_hadamard
RP1	TP4	0.24902098479504556	float	ANI_hadamard
RP1	TP7	0.24827464878743602	float	ANI_hadamard
RP1	XP10	0.25553959104411855	float	ANI_hadamard
SP5	XP2	0.1209954665007774	float	ANI_hadamard
SP5	SP7	0.3550729120392799	float	ANI_hadamard
SP5	NP8	0.672898933764491	float	ANI_hadamard
SP5	TP5	0.12990049559508865	float	ANI_hadamard
SP5	TP16	0.1328021922161918	float	ANI_hadamard
SP5	TP15	0.12952862811907964	float	ANI_hadamard
SP5	XP5	0.12081544888887473	float	ANI_hadamard
SP5	SP6	0.8436059610060639	float	ANI_hadamard
SP5	SP1	0.8161971573665998	float	ANI_hadamard
SP5	UP1	0.35566526576134205	float	ANI_hadamard
SP5	OP4	0.7013434367184753	float	ANI_hadamard
SP5	TP1	0.1328794657903644	float	ANI_hadamard
SP5	NP2	0.36605132808793434	float	ANI_hadamard
SP5	OP7	0.720990489314785	float	ANI_hadamard
SP5	XP11	0.12025791198266612	float	ANI_hadamard
SP5	TP12	0.46762896543458965	float	ANI_hadamard
SP5	TP9	0.13142795658428358	float	ANI_hadamard
SP5	TP14	0.13322987658583083	float	ANI_hadamard
SP5	NP1	0.3688099064114099	float	ANI_hadamard
SP5	XP1	0.1208331186980451	float	ANI_hadamard
SP5	NP4	0.7086633682541453	float	ANI_hadamard
SP5	OP8	0.7048379236614962	float	ANI_hadamard
SP5	TP18	0.13793116468967828	float	ANI_hadamard
SP5	UP2	0.6862322100613947	float	ANI_hadamard
SP5	SP2	0.35487432999870844	float	ANI_hadamard
SP5	TP8	0.4674117345563142	float	ANI_hadamard
SP5	SP3	0.35475225733282734	float	ANI_hadamard
SP5	TP17	0.13190985943500907	float	ANI_hadamard
SP5	OP1	0.7173466558406448	float	ANI_hadamard
SP5	SP8	0.3837690289101417	float	ANI_hadamard
SP5	OP3	0.6527517141146334	float	ANI_hadamard
SP5	OP5	0.5559190181371394	float	ANI_hadamard
SP5	XP6	0.12009151470638076	float	ANI_hadamard
SP5	TP13	0.12807301653372066	float	ANI_hadamard
SP5	TP11	0.12968099530621363	float	ANI_hadamard
SP5	XP4	0.5139075887388282	float	ANI_hadamard
SP5	XP12	0.12125894955192305	float	ANI_hadamard
SP5	VM	0.001702199215250357	float	ANI_hadamard
SP5	RP1	0.35662662528665307	float	ANI_hadamard
SP5	SP5	1.0	float	ANI_hadamard
SP5	TP3	0.12886401334020145	float	ANI_hadamard
SP5	XP9	0.1201215455691072	float	ANI_hadamard
SP5	PD	0.13056746120050775	float	ANI_hadamard
SP5	SP4	0.7367084791661863	float	ANI_hadamard
SP5	XP7	0.12088116304018223	float	ANI_hadamard
SP5	PB	0.35801842854176286	float	ANI_hadamard
SP5	UP4	0.6858673068838811	float	ANI_hadamard
SP5	UP3	0.35843420782859065	float	ANI_hadamard
SP5	TP2	0.1314386807607104	float	ANI_hadamard
SP5	TP10	0.13264182008780429	float	ANI_hadamard
SP5	XP3	0.12608995519624006	float	ANI_hadamard
SP5	RP3	0.356141664727989	float	ANI_hadamard
SP5	OP2	0.3938079951783966	float	ANI_hadamard
SP5	NP5	0.6988725659756388	float	ANI_hadamard
SP5	XP8	0.12090185439627965	float	ANI_hadamard
SP5	OP6	0.7124580493333557	float	ANI_hadamard
SP5	TP6	0.13278596966374515	float	ANI_hadamard
SP5	TP4	0.12880660020716014	float	ANI_hadamard
SP5	TP7	0.12781846253824636	float	ANI_hadamard
SP5	XP10	0.12060528170685147	float	ANI_hadamard
TP3	XP2	0.4633335063472011	float	ANI_hadamard
TP3	SP7	0.12739560540256972	float	ANI_hadamard
TP3	NP8	0.15890669305085356	float	ANI_hadamard
TP3	TP5	0.7334652185086318	float	ANI_hadamard
TP3	TP16	0.9446383249113081	float	ANI_hadamard
TP3	TP15	0.7142125769735451	float	ANI_hadamard
TP3	XP5	0.464071508321539	float	ANI_hadamard
TP3	SP6	0.16426715865873864	float	ANI_hadamard
TP3	SP1	0.16510204278683194	float	ANI_hadamard
TP3	UP1	0.1381948638972543	float	ANI_hadamard
TP3	OP4	0.15957763092875046	float	ANI_hadamard
TP3	TP1	0.928530936566376	float	ANI_hadamard
TP3	NP2	0.14300471325869363	float	ANI_hadamard
TP3	OP7	0.16125693396623533	float	ANI_hadamard
TP3	XP11	0.46304040223218945	float	ANI_hadamard
TP3	TP12	0.9149017578204017	float	ANI_hadamard
TP3	TP9	0.8692514766895753	float	ANI_hadamard
TP3	TP14	0.9531905586023801	float	ANI_hadamard
TP3	NP1	0.1836068522968324	float	ANI_hadamard
TP3	XP1	0.4639084473962346	float	ANI_hadamard
TP3	NP4	0.14571881937679462	float	ANI_hadamard
TP3	OP8	0.16078668604751384	float	ANI_hadamard
TP3	TP18	0.9375088978603592	float	ANI_hadamard
TP3	UP2	0.14107178964294886	float	ANI_hadamard
TP3	SP2	0.12776145047085224	float	ANI_hadamard
TP3	TP8	0.842246743153693	float	ANI_hadamard
TP3	SP3	0.1269816124273729	float	ANI_hadamard
TP3	TP17	0.8980925709374474	float	ANI_hadamard
TP3	OP1	0.16098919806120043	float	ANI_hadamard
TP3	SP8	0.14659699237556018	float	ANI_hadamard
TP3	OP3	0.16137724027983405	float	ANI_hadamard
TP3	OP5	0.16028456426056018	float	ANI_hadamard
TP3	XP6	0.4623676725204713	float	ANI_hadamard
TP3	TP13	0.6147718771975081	float	ANI_hadamard
TP3	TP11	0.7316768733040803	float	ANI_hadamard
TP3	XP4	0.46465065509189785	float	ANI_hadamard
TP3	XP12	0.46473358018014765	float	ANI_hadamard
TP3	VM	0.0017138737389605148	float	ANI_hadamard
TP3	RP1	0.12865890051266116	float	ANI_hadamard
TP3	SP5	0.16459177708535952	float	ANI_hadamard
TP3	TP3	1.0	float	ANI_hadamard
TP3	XP9	0.4622556893346348	float	ANI_hadamard
TP3	PD	0.47430280971750965	float	ANI_hadamard
TP3	SP4	0.12948446163917768	float	ANI_hadamard
TP3	XP7	0.4637905625595899	float	ANI_hadamard
TP3	PB	0.14650477501211026	float	ANI_hadamard
TP3	UP4	0.14220439361237555	float	ANI_hadamard
TP3	UP3	0.14355430823140325	float	ANI_hadamard
TP3	TP2	0.8706375636646164	float	ANI_hadamard
TP3	TP10	0.9368140365957018	float	ANI_hadamard
TP3	XP3	0.46342351477750743	float	ANI_hadamard
TP3	RP3	0.12844156773173698	float	ANI_hadamard
TP3	OP2	0.15803860601451625	float	ANI_hadamard
TP3	NP5	0.14646880152146835	float	ANI_hadamard
TP3	XP8	0.4641443573607747	float	ANI_hadamard
TP3	OP6	0.16370823924113123	float	ANI_hadamard
TP3	TP6	0.9527308944220033	float	ANI_hadamard
TP3	TP4	0.649806851947505	float	ANI_hadamard
TP3	TP7	0.5978712534396974	float	ANI_hadamard
TP3	XP10	0.46366451632645844	float	ANI_hadamard
XP9	XP2	0.9984683358091424	float	ANI_hadamard
XP9	SP7	0.21067230591569333	float	ANI_hadamard
XP9	NP8	0.24771367433933322	float	ANI_hadamard
XP9	TP5	0.8233156498326455	float	ANI_hadamard
XP9	TP16	0.8240306877693255	float	ANI_hadamard
XP9	TP15	0.825204993266242	float	ANI_hadamard
XP9	XP5	0.9966680079640626	float	ANI_hadamard
XP9	SP6	0.24946053290832057	float	ANI_hadamard
XP9	SP1	0.24907521899321286	float	ANI_hadamard
XP9	UP1	0.2194694073563593	float	ANI_hadamard
XP9	OP4	0.26050053544136487	float	ANI_hadamard
XP9	TP1	0.8239325985111677	float	ANI_hadamard
XP9	NP2	0.2460768589936528	float	ANI_hadamard
XP9	OP7	0.26480144626868296	float	ANI_hadamard
XP9	XP11	0.9941902150149283	float	ANI_hadamard
XP9	TP12	0.8228838984523015	float	ANI_hadamard
XP9	TP9	0.8236352740486361	float	ANI_hadamard
XP9	TP14	0.8237934269603125	float	ANI_hadamard
XP9	NP1	0.2472297437924729	float	ANI_hadamard
XP9	XP1	0.9961946009429489	float	ANI_hadamard
XP9	NP4	0.24731041656092753	float	ANI_hadamard
XP9	OP8	0.25961698776693154	float	ANI_hadamard
XP9	TP18	0.8231696468455876	float	ANI_hadamard
XP9	UP2	0.2201422661967787	float	ANI_hadamard
XP9	SP2	0.2109297266534722	float	ANI_hadamard
XP9	TP8	0.8231013631110992	float	ANI_hadamard
XP9	SP3	0.2103903602515981	float	ANI_hadamard
XP9	TP17	0.8194465400090317	float	ANI_hadamard
XP9	OP1	0.2631079522769793	float	ANI_hadamard
XP9	SP8	0.23194790065131904	float	ANI_hadamard
XP9	OP3	0.2653192747360813	float	ANI_hadamard
XP9	OP5	0.26431759007647543	float	ANI_hadamard
XP9	XP6	0.9959397921395404	float	ANI_hadamard
XP9	TP13	0.8207199098310138	float	ANI_hadamard
XP9	TP11	0.8255181321386637	float	ANI_hadamard
XP9	XP4	0.9969456801521891	float	ANI_hadamard
XP9	XP12	0.9971002037262309	float	ANI_hadamard
XP9	VM	0.0014450548466695633	float	ANI_hadamard
XP9	RP1	0.21768243970654552	float	ANI_hadamard
XP9	SP5	0.24893067036385713	float	ANI_hadamard
XP9	TP3	0.821279836843487	float	ANI_hadamard
XP9	XP9	1.0	float	ANI_hadamard
XP9	PD	0.8201822353126771	float	ANI_hadamard
XP9	SP4	0.21057552738054525	float	ANI_hadamard
XP9	XP7	0.9948393699713903	float	ANI_hadamard
XP9	PB	0.25190690437615904	float	ANI_hadamard
XP9	UP4	0.22108540128554124	float	ANI_hadamard
XP9	UP3	0.22724828831082272	float	ANI_hadamard
XP9	TP2	0.8226774735709245	float	ANI_hadamard
XP9	TP10	0.8227159318537502	float	ANI_hadamard
XP9	XP3	0.9967053458393005	float	ANI_hadamard
XP9	RP3	0.2173375763804224	float	ANI_hadamard
XP9	OP2	0.2641011239066061	float	ANI_hadamard
XP9	NP5	0.24764931728398684	float	ANI_hadamard
XP9	XP8	0.9970757517647412	float	ANI_hadamard
XP9	OP6	0.2681618265480461	float	ANI_hadamard
XP9	TP6	0.8217921541151163	float	ANI_hadamard
XP9	TP4	0.8231255897310001	float	ANI_hadamard
XP9	TP7	0.8213325726300876	float	ANI_hadamard
XP9	XP10	0.9954036248854644	float	ANI_hadamard
PD	XP2	0.755394786435767	float	ANI_hadamard
PD	SP7	0.20045979611041004	float	ANI_hadamard
PD	NP8	0.2324668163200538	float	ANI_hadamard
PD	TP5	0.7651724323435464	float	ANI_hadamard
PD	TP16	0.7662536549409595	float	ANI_hadamard
PD	TP15	0.7679667180488222	float	ANI_hadamard
PD	XP5	0.754146192869535	float	ANI_hadamard
PD	SP6	0.2586182418404486	float	ANI_hadamard
PD	SP1	0.2583239320793303	float	ANI_hadamard
PD	UP1	0.22660690351986815	float	ANI_hadamard
PD	OP4	0.2503867380712403	float	ANI_hadamard
PD	TP1	0.7647317089366283	float	ANI_hadamard
PD	NP2	0.23039425023154894	float	ANI_hadamard
PD	OP7	0.2554003492816525	float	ANI_hadamard
PD	XP11	0.7513396474721695	float	ANI_hadamard
PD	TP12	0.7686112943759547	float	ANI_hadamard
PD	TP9	0.7681811753912865	float	ANI_hadamard
PD	TP14	0.7679006402990393	float	ANI_hadamard
PD	NP1	0.23321190493113528	float	ANI_hadamard
PD	XP1	0.7521811331118186	float	ANI_hadamard
PD	NP4	0.23248764440335845	float	ANI_hadamard
PD	OP8	0.24893042152179	float	ANI_hadamard
PD	TP18	0.7670909027304145	float	ANI_hadamard
PD	UP2	0.2264189887857885	float	ANI_hadamard
PD	SP2	0.19813114637955617	float	ANI_hadamard
PD	TP8	0.7660061775797586	float	ANI_hadamard
PD	SP3	0.19653143245939686	float	ANI_hadamard
PD	TP17	0.7635005175080576	float	ANI_hadamard
PD	OP1	0.2487611463633145	float	ANI_hadamard
PD	SP8	0.2432625233392006	float	ANI_hadamard
PD	OP3	0.25345433142955975	float	ANI_hadamard
PD	OP5	0.25658880716037935	float	ANI_hadamard
PD	XP6	0.7519469161616272	float	ANI_hadamard
PD	TP13	0.7650224591090896	float	ANI_hadamard
PD	TP11	0.7676602096247749	float	ANI_hadamard
PD	XP4	0.7528796439431734	float	ANI_hadamard
PD	XP12	0.7536029292331599	float	ANI_hadamard
PD	VM	0.001140563081507996	float	ANI_hadamard
PD	RP1	0.2126199509635606	float	ANI_hadamard
PD	SP5	0.25862037447186315	float	ANI_hadamard
PD	TP3	0.7641971631535341	float	ANI_hadamard
PD	XP9	0.7498300909342028	float	ANI_hadamard
PD	PD	1.0	float	ANI_hadamard
PD	SP4	0.19732823948477807	float	ANI_hadamard
PD	XP7	0.7509216724518524	float	ANI_hadamard
PD	PB	0.2377758732418473	float	ANI_hadamard
PD	UP4	0.22500129672331384	float	ANI_hadamard
PD	UP3	0.22938547183979655	float	ANI_hadamard
PD	TP2	0.7663439744980161	float	ANI_hadamard
